item_code,statement_type,item_name_clean,item_name_raw,stage2_role,stage2_name_match,is_summary,indent_level,non_missing_rate,non_missing_count,unit_inferred,candidate_role_hint,status,fix_note,original_column_name,sample_min,sample_p1,sample_median,sample_p99,sample_max
U01B350011000,손익계산서,세금과공과,세금과공과,,,False,0,0.9126,4331,천원,,OK,,[U01B350011000]   세금과공과(IFRS)(천원),-45025000.0,0.0,187245.0,10680065.799999973,207882000.0
U01B350011100,손익계산서,협회비 등,협회비 등,,,False,0,0.9126,4331,천원,,OK,,[U01B350011100]   협회비 등(IFRS)(천원),0.0,0.0,0.0,181760.09999999928,2996000.0
U01B350011200,손익계산서,임차료,임차료,,,False,0,0.9126,4331,천원,,OK,,[U01B350011200]   임차료(IFRS)(천원),-597515.0,0.0,69350.0,25871799.999999996,222949000.0
U01B350011300,손익계산서,리스료,리스료,,,False,0,0.9126,4331,천원,,OK,,[U01B350011300]   리스료(IFRS)(천원),0.0,0.0,0.0,92920.59999999985,3830399.0
U01B350011400,손익계산서,전산처리비,전산처리비,,,False,0,0.9126,4331,천원,,OK,,[U01B350011400]   전산처리비(IFRS)(천원),0.0,0.0,0.0,5761593.29999994,35231221.0
U01B350011500,손익계산서,도서구입비,도서구입비,,,False,0,0.9126,4331,천원,,OK,,[U01B350011500]   도서구입비(IFRS)(천원),0.0,0.0,0.0,40119.99999999971,1915000.0
U01B350011600,손익계산서,수선비,수선비,,,False,0,0.9126,4331,천원,,OK,,[U01B350011600]   수선비(IFRS)(천원),-58048.0,0.0,78.0,6007145.69999999,47146000.0
U01B350011700,손익계산서,차량유지비,차량유지비,,,False,0,0.9126,4331,천원,,OK,,[U01B350011700]   차량유지비(IFRS)(천원),0.0,0.0,44004.0,2341907.399999994,90795679.0
U01B350011800,손익계산서,보험료,보험료,,,False,0,0.9126,4331,천원,,OK,,[U01B350011800]   보험료(IFRS)(천원),-38937.0,0.0,36201.0,7464399.999999998,84036446.0
U01B350011900,손익계산서,보상비,보상비,,,False,0,0.9126,4331,천원,,OK,,[U01B350011900]   보상비(IFRS)(천원),-7632000.0,0.0,0.0,325742.3999999974,20474000.0
U01B350012000,손익계산서,사무비,사무비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012000]   사무비(IFRS)(천원),0.0,0.0,0.0,201471.79999999952,7597552.0
U01B350012100,손익계산서,체육비,체육비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012100]   체육비(IFRS)(천원),0.0,0.0,0.0,0.0,160060.0
U01B350012200,손익계산서,지급수수료,지급수수료,,,False,0,0.9126,4331,천원,,OK,,[U01B350012200]   지급수수료(IFRS)(천원),-3115825.0,0.0,1648828.0,219969819.59999987,1325045000.0
U01B350012300,손익계산서,용역비,용역비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012300]   용역비(IFRS)(천원),-16000.0,0.0,0.0,57109478.299999945,293032114.0
U01B350012400,손익계산서,미분양주택관리비,미분양주택관리비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012400]   미분양주택관리비(IFRS)(천원),0.0,0.0,0.0,0.0,3435000.0
U01B350012500,손익계산서,기타관리비,기타관리비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012500]   기타관리비(IFRS)(천원),-18825000.0,0.0,0.0,6589199.999999992,583854000.0
U01B350012600,손익계산서,광고선전비,광고선전비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012600]   광고선전비(IFRS)(천원),-79020.0,0.0,54574.0,49536923.39999992,447800974.0
U01B350012700,손익계산서,도서인쇄비,도서인쇄비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012700]   도서인쇄비(IFRS)(천원),0.0,0.0,2271.0,806455.7999999996,4322751.0
U01B350012800,손익계산서,견본비,견본비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012800]   견본비(IFRS)(천원),-65000.0,0.0,0.0,2479719.699999989,25964000.0
U01B350012900,손익계산서,해외시장개척비,해외시장개척비,,,False,0,0.9126,4331,천원,,OK,,[U01B350012900]   해외시장개척비(IFRS)(천원),0.0,0.0,0.0,1077459.3999999997,719541000.0
U01B350013000,손익계산서,수출비용,수출비용,,,False,0,0.9126,4331,천원,,OK,,[U01B350013000]   수출비용(IFRS)(천원),0.0,0.0,0.0,21849359.89999996,744825000.0
U01B350013100,손익계산서,판매촉진비,판매촉진비,,,False,0,0.9126,4331,천원,,OK,,[U01B350013100]   판매촉진비(IFRS)(천원),0.0,0.0,0.0,14214230.699999996,63346097.0
U01B350013200,손익계산서,판매수수료,판매수수료,,,False,0,0.9126,4331,천원,,OK,,[U01B350013200]   판매수수료(IFRS)(천원),-1552377.0,0.0,0.0,68089162.89999917,1150522000.0
U01B350013300,손익계산서,분양대행수수료,분양대행수수료,,,False,0,0.9126,4331,천원,,OK,,[U01B350013300]   분양대행수수료(IFRS)(천원),0.0,0.0,0.0,0.0,99233.0
U01B350013400,손익계산서,광고대행수수료,광고대행수수료,,,False,0,0.9126,4331,천원,,OK,,[U01B350013400]   광고대행수수료(IFRS)(천원),0.0,0.0,0.0,0.0,88154940.0
U01B350013500,손익계산서,보관료,보관료,,,False,0,0.9126,4331,천원,,OK,,[U01B350013500]   보관료(IFRS)(천원),0.0,0.0,0.0,82078.4999999977,1482455.0
U01B350013600,손익계산서,포장비,포장비,,,False,0,0.9126,4331,천원,,OK,,[U01B350013600]   포장비(IFRS)(천원),0.0,0.0,0.0,4357513.299999968,19333196.0
U01B350013700,손익계산서,운반비,운반비,,,False,0,0.9126,4331,천원,,OK,,[U01B350013700]   운반비(IFRS)(천원),0.0,0.0,147329.0,89906800.0,383195000.0
U01B350013800,손익계산서,기타 물류원가,기타 물류원가,,,False,0,0.9126,4331,천원,,OK,,[U01B350013800]   기타 물류원가(IFRS)(천원),0.0,0.0,0.0,1065840.3999999994,82432545.0
U01B350013900,손익계산서,애프터서비스비,애프터서비스비,,,False,0,0.9126,4331,천원,,OK,,[U01B350013900]   애프터서비스비(IFRS)(천원),-124584000.0,-92160.5,0.0,5908292.099999932,2830335000.0
U01B350014000,손익계산서,대손상각비,대손상각비,,,False,0,0.9126,4331,천원,,OK,,[U01B350014000]   대손상각비(IFRS)(천원),-465550761.0,-4943785.5,518.0,24494196.3,201850161.0
U01B350014100,손익계산서,감가상각비,감가상각비,감가상각비,OK,False,0,0.9126,4331,천원,감가상각비,OK,,[U01B350014100]   감가상각비(IFRS)(천원),0.0,0.0,501965.0,60914599.99999967,522123000.0
U01B350014200,손익계산서,개발비상각,개발비상각,,,False,0,0.9126,4331,천원,,OK,,[U01B350014200]   개발비상각(IFRS)(천원),0.0,0.0,0.0,0.0,648000.0
U01B350014300,손익계산서,기타무형자산상각비,기타무형자산상각비,무형자산상각비,OK,False,0,0.9126,4331,천원,,OK,,[U01B350014300]   기타무형자산상각비(IFRS)(천원),0.0,0.0,83580.0,11389842.29999999,227437000.0
U01B350014400,손익계산서,수주비상각,수주비상각,,,False,0,0.9126,4331,천원,,OK,,[U01B350014400]   수주비상각(IFRS)(천원),0.0,0.0,0.0,70837.19999999706,21718000.0
U01B350014500,손익계산서,기타비화폐적비용,기타비화폐적비용,,,False,0,0.9126,4331,천원,,OK,,[U01B350014500]   기타비화폐적비용(IFRS)(천원),-9373750.0,-22330.099999999995,0.0,1458322.7999999963,773123000.0
U01B350014600,손익계산서,하자보수충당부채전입액,하자보수충당부채전입액,,,False,0,0.9126,4331,천원,,OK,,[U01B350014600]   하자보수충당부채전입액(IFRS)(천원),-2611068.0,0.0,0.0,1715158.6999999806,11565642.0
U01B350014700,손익계산서,반품비용,반품비용,,,False,0,0.9126,4331,천원,,OK,,[U01B350014700]   반품비용(IFRS)(천원),-58649.0,0.0,0.0,0.0,695697.0
U01B350014800,손익계산서,행사비,행사비,,,False,0,0.9126,4331,천원,,OK,,[U01B350014800]   행사비(IFRS)(천원),0.0,0.0,0.0,1045831.7999999973,8253839.0
U01B350014900,손익계산서,접대비,접대비,,,False,0,0.9126,4331,천원,,OK,,[U01B350014900]   접대비(IFRS)(천원),0.0,0.0,125021.0,2839218.0999999964,184693226.0
U01B350015000,손익계산서,연구개발비,연구개발비,,,False,0,0.9126,4331,천원,,OK,,[U01B350015000]   연구개발비(IFRS)(천원),-179846.0,0.0,449269.0,94237164.5,1732912000.0
U01B350015100,손익계산서,특허권등사용료,특허권등사용료,,,False,0,0.9126,4331,천원,,OK,,[U01B350015100]   특허권등사용료(IFRS)(천원),0.0,0.0,0.0,0.0,14503478.0
U01B350015200,손익계산서,국제정산부담금,국제정산부담금,,,False,0,0.9126,4331,천원,,OK,,[U01B350015200]   국제정산부담금(IFRS)(천원),0.0,0.0,0.0,0.0,70608509.0
U01B350015300,손익계산서,전용회선료(회선사용료),전용회선료(회선사용료),,,False,0,0.9126,4331,천원,,OK,,[U01B350015300]   전용회선료(회선사용료)(IFRS)(천원),0.0,0.0,0.0,0.0,49004571.0
U01B350015400,손익계산서,전파사용료,전파사용료,,,False,0,0.9126,4331,천원,,OK,,[U01B350015400]   전파사용료(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350015500,손익계산서,접속료,접속료,,,False,0,0.9126,4331,천원,,OK,,[U01B350015500]   접속료(IFRS)(천원),0.0,0.0,0.0,0.0,34062009.0
U01B350015600,손익계산서,정산료,정산료,,,False,0,0.9126,4331,천원,,OK,,[U01B350015600]   정산료(IFRS)(천원),0.0,0.0,0.0,0.0,3729733.0
U01B350015700,손익계산서,상품매출원가,상품매출원가,,,False,0,0.9126,4331,천원,,OK,,[U01B350015700]   상품매출원가(IFRS)(천원),0.0,0.0,0.0,2729.299999999538,171530976.0
U01B350015800,손익계산서,제품매출원가,제품매출원가,,,False,0,0.9126,4331,천원,,OK,,[U01B350015800]   제품매출원가(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350015900,손익계산서,"통신,방송(제작)비","통신,방송(제작)비",,,False,0,0.9126,4331,천원,,OK,,"[U01B350015900]   통신,방송(제작)비(IFRS)(천원)",0.0,0.0,0.0,0.0,199668763.0
U01B350016000,손익계산서,리스(렌탈)원가,리스(렌탈)원가,,,False,0,0.9126,4331,천원,,OK,,[U01B350016000]   리스(렌탈)원가(IFRS)(천원),0.0,0.0,0.0,0.0,39662.0
U01B350016100,손익계산서,기타판매비,기타판매비,,,False,0,0.9126,4331,천원,,OK,,[U01B350016100]   기타판매비(IFRS)(천원),0.0,0.0,0.0,2764173.8999999803,17931000.0
U01B350016200,손익계산서,기타,기타,,,False,0,0.9126,4331,천원,,OK,,[U01B350016200]   기타(IFRS)(천원),-16322739.0,0.0,91457.0,52498199.99999999,811009763.0
U01B350016300,손익계산서,기타(영업)비용,기타(영업)비용,,,True,0,0.9126,4331,천원,,OK,,[U01B350016300]기타(영업)비용(*)(IFRS)(천원),0.0,0.0,0.0,13170694.499999974,930844294.0
U01B350016400,손익계산서,이자비용,이자비용,,,False,0,0.9126,4331,천원,금융비용,OK,,[U01B350016400]   이자비용(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350016500,손익계산서,외환거래손실,외환거래손실,,,True,0,0.9126,4331,천원,,OK,,[U01B350016500]   외환거래손실(*)(IFRS)(천원),0.0,0.0,0.0,1215040.2999999763,217967516.0
U01B350016600,손익계산서,외환차손,외환차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350016600]      외환차손(IFRS)(천원),0.0,0.0,0.0,684344.8999999908,195389538.0
U01B350016700,손익계산서,외화환산손실,외화환산손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350016700]      외화환산손실(IFRS)(천원),0.0,0.0,0.0,78851.09999999854,39182913.0
U01B350016800,손익계산서,기타외환거래손실,기타외환거래손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350016800]      기타외환거래손실(IFRS)(천원),0.0,0.0,0.0,0.0,49039000.0
U01B350016900,손익계산서,기타대손상각비,기타대손상각비,,,False,0,0.9126,4331,천원,,OK,,[U01B350016900]   기타대손상각비(IFRS)(천원),0.0,0.0,0.0,69857.29999999567,373408000.0
U01B350017000,손익계산서,충당부채전입액,충당부채전입액,,,False,0,0.9126,4331,천원,,OK,,[U01B350017000]   충당부채전입액(IFRS)(천원),0.0,0.0,0.0,0.0,177816023.0
U01B350017100,손익계산서,분양관리비,분양관리비,,,False,0,0.9126,4331,천원,,OK,,[U01B350017100]   분양관리비(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350017200,손익계산서,미분양주택관리비,미분양주택관리비,,,False,0,0.9126,4331,천원,,OK,,[U01B350017200]   미분양주택관리비(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350017300,손익계산서,수주비,수주비,,,False,0,0.9126,4331,천원,,OK,,[U01B350017300]   수주비(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350017400,손익계산서,하자보수비,하자보수비,,,False,0,0.9126,4331,천원,,OK,,[U01B350017400]   하자보수비(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350017500,손익계산서,기부금,기부금,,,False,0,0.9126,4331,천원,,OK,,[U01B350017500]   기부금(IFRS)(천원),0.0,0.0,0.0,225302.99999999275,41112814.0
U01B350017600,손익계산서,자산처분(폐기)손실,자산처분(폐기)손실,,,True,0,0.9126,4331,천원,,OK,,[U01B350017600]   자산처분(폐기)손실(*)(IFRS)(천원),0.0,0.0,0.0,490073.5999999977,35341000.0
U01B350017700,손익계산서,투자부동산처분손실,투자부동산처분손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350017700]      투자부동산처분손실(IFRS)(천원),0.0,0.0,0.0,0.0,1654218.0
U01B350017800,손익계산서,투자자산처분손실,투자자산처분손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350017800]      투자자산처분손실(IFRS)(천원),0.0,0.0,0.0,0.0,6608000.0
U01B350017900,손익계산서,"유형,리스자산처분손실","유형,리스자산처분손실",,,False,0,0.9126,4331,천원,,OK,,"[U01B350017900]      유형,리스자산처분손실(IFRS)(천원)",0.0,0.0,0.0,239299.9999999984,25714000.0
U01B350018000,손익계산서,임대주택자산처분손실,임대주택자산처분손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018000]      임대주택자산처분손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350018100,손익계산서,무형자산처분손실,무형자산처분손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018100]      무형자산처분손실(IFRS)(천원),0.0,0.0,0.0,0.0,587000.0
U01B350018200,손익계산서,기타자산처분손실,기타자산처분손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018200]      기타자산처분손실(IFRS)(천원),0.0,0.0,0.0,0.0,14355000.0
U01B350018300,손익계산서,재고자산폐기(처분)손실,재고자산폐기(처분)손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018300]   재고자산폐기(처분)손실(IFRS)(천원),0.0,0.0,0.0,0.0,2324000.0
U01B350018400,손익계산서,재고자산감모손실,재고자산감모손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018400]   재고자산감모손실(IFRS)(천원),0.0,0.0,0.0,0.0,718652.0
U01B350018500,손익계산서,자산평가손실,자산평가손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018500]   자산평가손실(IFRS)(천원),0.0,0.0,0.0,0.0,752000.0
U01B350018600,손익계산서,자산재평가손실,자산재평가손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018600]   자산재평가손실(IFRS)(천원),0.0,0.0,0.0,0.0,693131.0
U01B350018700,손익계산서,파생상품손실,파생상품손실,,,True,0,0.9126,4331,천원,,OK,,[U01B350018700]   파생상품손실(*)(IFRS)(천원),0.0,0.0,0.0,0.0,62999779.0
U01B350018800,손익계산서,파생상품평가손실,파생상품평가손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018800]      파생상품평가손실(IFRS)(천원),0.0,0.0,0.0,0.0,33023000.0
U01B350018900,손익계산서,파생상품거래손실,파생상품거래손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350018900]      파생상품거래손실(IFRS)(천원),0.0,0.0,0.0,0.0,30025318.0
U01B350019000,손익계산서,기타파생상품손실,기타파생상품손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350019000]      기타파생상품손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350019100,손익계산서,자산손상차손,자산손상차손,,,True,0,0.9126,4331,천원,,OK,,[U01B350019100]   자산손상차손(*)(IFRS)(천원),0.0,0.0,0.0,543564.4999999983,372402000.0
U01B350019200,손익계산서,재고자산손상차손(평가손실),재고자산손상차손(평가손실),,,False,0,0.9126,4331,천원,,OK,,[U01B350019200]      재고자산손상차손(평가손실)(IFRS)(천원),0.0,0.0,0.0,0.0,16013248.0
U01B350019300,손익계산서,유형자산손상차손,유형자산손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019300]      유형자산손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,73169259.0
U01B350019400,손익계산서,임대주택자산손상차손,임대주택자산손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019400]      임대주택자산손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350019500,손익계산서,영업권손상차손,영업권손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019500]      영업권손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,2369610.0
U01B350019600,손익계산서,무형자산손상차손,무형자산손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019600]      무형자산손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,34698000.0
U01B350019700,손익계산서,매각예정 처분자산집단 손상차손,매각예정 처분자산집단 손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019700]      매각예정 처분자산집단 손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,262749000.0
U01B350019800,손익계산서,기타자산손상차손,기타자산손상차손,,,False,0,0.9126,4331,천원,,OK,,[U01B350019800]      기타자산손상차손(IFRS)(천원),0.0,0.0,0.0,0.0,367804000.0
U01B350019900,손익계산서,"종속기업, 공동지배기업 및 관계기업(지분법) 관련 손실","종속기업, 공동지배기업 및 관계기업(지분법) 관련 손실",,,False,0,0.9126,4331,천원,,OK,,"[U01B350019900]   종속기업, 공동지배기업 및 관계기업(지분법) 관련 손실(IFRS)(천원)",0.0,0.0,0.0,0.0,127403000.0
U01B350020000,손익계산서,법인세추납액,법인세추납액,,,False,0,0.9126,4331,천원,,OK,,[U01B350020000]   법인세추납액(IFRS)(천원),0.0,0.0,0.0,0.0,226831.0
U01B350020100,손익계산서,구조조정활동비용,구조조정활동비용,,,False,0,0.9126,4331,천원,,OK,,[U01B350020100]   구조조정활동비용(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350020200,손익계산서,정부보조금으로 인한 손실,정부보조금으로 인한 손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350020200]   정부보조금으로 인한 손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350020300,손익계산서,전기오류수정손실,전기오류수정손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350020300]   전기오류수정손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U01B350020400,손익계산서,보험수리적손실,보험수리적손실,,,False,0,0.9126,4331,천원,,OK,,[U01B350020400]   보험수리적손실(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
